Ocupacao, Tempo\n
0.010, 0.00024
0.020, 0.00045
0.030, 0.00045
0.040, 0.00045
0.050, 0.00045
0.060, 0.00046
0.070, 0.00046
0.080, 0.00046
0.090, 0.00046
0.100, 0.00046
0.110, 0.00046
0.120, 0.00046
0.130, 0.00046
0.140, 0.00046
0.150, 0.00046
0.160, 0.00046
0.170, 0.00046
0.180, 0.00046
0.190, 0.00046
0.200, 0.00046
0.210, 0.00046
0.220, 0.00046
0.230, 0.00046
0.240, 0.00046
0.250, 0.00046
0.260, 0.00046
0.270, 0.00046
0.280, 0.00046
0.290, 0.00046
0.300, 0.00046
0.310, 0.00046
0.320, 0.00046
0.330, 0.00046
0.340, 0.00046
0.350, 0.00046
0.360, 0.00046
0.370, 0.00046
0.380, 0.00046
0.390, 0.00046
0.400, 0.00046
0.410, 0.00046
0.420, 0.00046
0.430, 0.00046
0.440, 0.00046
0.450, 0.00046
0.460, 0.00046
0.470, 0.00046
0.480, 0.00046
0.490, 0.00046
0.500, 0.00046
0.510, 0.00046
0.520, 0.00046
0.530, 0.00046
0.540, 0.00046
0.550, 0.00046
0.560, 0.00046
0.570, 0.00046
0.580, 0.00046
0.590, 0.00046
0.600, 0.00046
0.610, 0.00046
0.620, 0.00046
0.630, 0.00046
0.640, 0.00046
0.650, 0.00046
0.660, 0.00046
0.670, 0.00046
0.680, 0.00047
0.690, 0.00047
0.700, 0.00047
0.710, 0.00047
0.720, 0.00047
0.730, 0.00047
0.740, 0.00047
0.750, 0.00047
0.760, 0.00047
0.770, 0.00047
0.780, 0.00047
0.790, 0.00047
0.800, 0.00047
0.810, 0.00047
0.820, 0.00047
0.830, 0.00047
0.840, 0.00047
0.850, 0.00047
0.860, 0.00047
0.870, 0.00047
0.880, 0.00047
0.890, 0.00047
0.900, 0.00047
0.910, 0.00047
0.920, 0.00047
0.930, 0.00047
0.940, 0.00047
0.950, 0.00047
0.960, 0.00047
0.970, 0.00047
0.980, 0.00047
0.990, 0.00047
1.000, 0.00047
0.990, 0.00047
1.000, 0.00050
0.990, 0.00053
1.000, 0.00056
0.990, 0.00057
1.000, 0.00059
0.990, 0.00060
1.000, 0.00063
0.990, 0.00063
1.000, 0.00065
0.990, 0.00066
1.000, 0.00068
0.990, 0.00069
1.000, 0.00071
0.990, 0.00072
1.000, 0.00074
0.990, 0.00075
1.000, 0.00077
0.990, 0.00078
1.000, 0.00080
0.990, 0.00081
1.000, 0.00083
0.990, 0.00084
1.000, 0.00086
